,start,end,duration,round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
1372,09/22/20-040634,09/22/20-040654,19.656628370285034,118,0.3272393526633581,0.8679999709129333,0.5887284874916077,0.34763420522212984,0.8551999926567078,0.5656285881996155,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.32,118,uniform,20,40,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1373,09/22/20-040654,09/22/20-040720,26.152178287506104,118,0.3169718262553215,0.8690666556358337,0.5982949733734131,0.35125183790922165,0.8519999980926514,0.5489823818206787,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.4,118,uniform,83,50,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1374,09/22/20-040721,09/22/20-040743,22.429908990859985,106,0.324802638232708,0.8661333322525024,0.5859897136688232,0.3447332805991173,0.8575999736785889,0.5432291626930237,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,106,uniform,47,55,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1375,09/22/20-040743,09/22/20-040759,15.822293281555176,100,0.23022002175450326,0.9101333618164062,0.7286413311958313,0.46232648289203643,0.8496000170707703,0.534433901309967,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.4,100,normal,29,30,38,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1376,09/22/20-040800,09/22/20-040827,27.842119693756104,106,0.02692325257929042,0.9301333427429199,0.776931643486023,0.06280335362628102,0.8320000171661377,0.5186668634414673,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.16,106,normal,83,45,32,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1377,09/22/20-040828,09/22/20-040851,23.246206045150757,148,0.045105345102647944,0.869866669178009,0.6170111894607544,0.04917544221132994,0.86080002784729,0.5860061645507812,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.08,148,uniform,83,40,23,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1378,09/22/20-040851,09/22/20-040913,21.807590007781982,142,0.05535392085586985,0.8450666666030884,0.49524927139282227,0.058403358418494464,0.8407999873161316,0.49306753277778625,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.0,142,uniform,29,35,29,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1379,09/22/20-040913,09/22/20-040933,19.249666690826416,106,0.1796133962025245,0.9317333102226257,0.8095613718032837,0.49547967022657396,0.8320000171661377,0.4999849200248718,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,106,normal,92,20,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1380,09/22/20-040933,09/22/20-040955,21.75113558769226,130,0.2080056549112002,0.9178666472434998,0.7644880414009094,0.4800215172767639,0.8367999792098999,0.5276065468788147,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.4,130,uniform,47,55,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1381,09/22/20-040955,09/22/20-041031,35.6288526058197,136,0.03380896780733019,0.9125333428382874,0.7152465581893921,0.06095327902585268,0.8375999927520752,0.5254918336868286,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,136,uniform,38,25,20,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1382,09/22/20-041031,09/22/20-041052,20.738628387451172,136,0.1667770527601242,0.9053333401679993,0.6973333358764648,1.098077933073044,0.843999981880188,0.5244158506393433,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.24,136,uniform,29,35,32,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1383,09/22/20-041052,09/22/20-041117,25.372841119766235,142,0.29013386581341427,0.8794666528701782,0.6338611841201782,0.364358892083168,0.848800003528595,0.56397944688797,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.0,142,uniform,29,50,23,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1384,09/22/20-041118,09/22/20-041137,19.72161293029785,112,0.23206763625144958,0.9016000032424927,0.6895038485527039,0.5108127236366272,0.8432000279426575,0.5195043683052063,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.24,112,uniform,47,25,29,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1385,09/22/20-041138,09/22/20-041200,21.874481201171875,130,0.09053595411777496,0.9469333291053772,0.8567553758621216,1.3748073477745055,0.8256000280380249,0.4769601821899414,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.0,130,uniform,74,45,29,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1386,09/22/20-041200,09/22/20-041221,21.060182809829712,142,0.04463737182319164,0.8725333213806152,0.6191920042037964,0.04914005821943283,0.8560000061988831,0.5648335218429565,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.0,142,normal,65,30,38,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1387,09/22/20-041221,09/22/20-041252,30.591733694076538,118,0.04880118355900049,0.8666666746139526,0.56060391664505,0.05427344810962677,0.8416000008583069,0.4882238507270813,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.16,118,uniform,92,20,32,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1388,09/22/20-041252,09/22/20-041318,25.203293561935425,100,0.3076729323466619,0.8722666501998901,0.5997866988182068,0.3514850503802299,0.8543999791145325,0.568153440952301,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.16,100,normal,83,50,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1389,09/22/20-041318,09/22/20-041353,35.14392137527466,130,0.05834852962195873,0.8338666558265686,0.383368581533432,0.057211793892085555,0.8399999737739563,0.41218408942222595,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.32,130,uniform,83,20,26,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1390,09/22/20-041353,09/22/20-041416,22.624274730682373,130,0.12530669569969177,0.939466655254364,0.8361868858337402,1.0051882042884828,0.8032000064849854,0.49592089653015137,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.32,130,normal,74,20,29,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1391,09/22/20-041416,09/22/20-041445,29.08481216430664,142,0.0439786624237895,0.8730666637420654,0.6095376014709473,0.048752017639577386,0.8575999736785889,0.5736807584762573,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,142,uniform,74,30,26,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1392,09/22/20-041446,09/22/20-041523,37.675254344940186,148,0.3262330836852392,0.864799976348877,0.5693663954734802,0.34129001182317736,0.8592000007629395,0.5665575265884399,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,148,uniform,65,45,26,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1393,09/22/20-041523,09/22/20-041545,21.55346918106079,124,0.059937810021142165,0.8314666748046875,0.37865209579467773,0.05847891728579998,0.8375999927520752,0.4231415092945099,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,124,uniform,47,50,23,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1394,09/22/20-041545,09/22/20-041614,29.0805242061615,118,0.028434975347940053,0.930400013923645,0.7956386804580688,0.06734089052677154,0.8320000171661377,0.5131164193153381,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,118,uniform,92,30,23,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1395,09/22/20-041615,09/22/20-041635,19.964450359344482,112,0.2969982106884321,0.8778666853904724,0.6409419178962708,0.3513865999877453,0.8519999980926514,0.5734506249427795,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,112,normal,83,20,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1396,09/22/20-041635,09/22/20-041651,16.47562265396118,106,0.05396554589023193,0.846666693687439,0.4897424578666687,0.055266529768705365,0.8456000089645386,0.4886394143104553,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.08,106,normal,20,45,20,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1397,09/22/20-041652,09/22/20-041718,26.56228733062744,100,0.25725607988238336,0.8962666392326355,0.6632176637649536,0.4301373187303543,0.8447999954223633,0.5375003218650818,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,100,normal,38,55,32,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1398,09/22/20-041719,09/22/20-041741,22.04743719100952,130,0.2922758827408155,0.8791999816894531,0.6283313632011414,0.3701437565088272,0.8432000279426575,0.5789451003074646,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,130,uniform,29,55,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1399,09/22/20-041741,09/22/20-041801,19.81880831718445,118,0.043763987893859546,0.8751999735832214,0.6188585162162781,0.04882249414920807,0.8568000197410583,0.5463927388191223,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.16,118,normal,83,20,26,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1400,09/22/20-041801,09/22/20-041822,20.964275360107422,136,0.321635068376859,0.8701333403587341,0.6140605807304382,0.342990287899971,0.86080002784729,0.5933641195297241,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.4,136,uniform,38,30,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1401,09/22/20-041822,09/22/20-041838,15.934862852096558,112,0.036480077981948855,0.9031999707221985,0.7168365120887756,0.05694944824278354,0.8375999927520752,0.5059322714805603,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,112,uniform,38,40,26,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1402,09/22/20-041839,09/22/20-041904,24.948070287704468,124,0.05341462419430415,0.853600025177002,0.51479172706604,0.05918486081063747,0.8295999765396118,0.43793928623199463,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,124,uniform,20,25,35,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1403,09/22/20-041904,09/22/20-041928,24.120141744613647,118,0.3195364205042521,0.8679999709129333,0.5968657732009888,0.34927172887325286,0.848800003528595,0.5445403456687927,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,118,normal,20,20,23,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1404,09/22/20-041928,09/22/20-041956,28.042781829833984,106,0.2911114566922188,0.8786666393280029,0.6043710112571716,0.3509145968556404,0.8496000170707703,0.5618250966072083,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.0,106,normal,74,20,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1405,09/22/20-041957,09/22/20-042020,23.523383855819702,100,0.13308384641011556,0.9426666498184204,0.8413699269294739,0.9830704550743103,0.8312000036239624,0.49698811769485474,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.24,100,normal,56,50,23,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1406,09/22/20-042020,09/22/20-042052,31.217443704605103,148,0.01994502607205262,0.9509333372116089,0.8657320141792297,0.0679271759390831,0.823199987411499,0.5321207642555237,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.16,148,normal,47,40,38,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1407,09/22/20-042052,09/22/20-042126,34.052600383758545,148,0.023226242742235777,0.9445333480834961,0.8392762541770935,0.06588009918481111,0.8424000144004822,0.5295670032501221,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,148,normal,47,25,29,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
1408,09/22/20-042126,09/22/20-042145,18.659841060638428,124,0.3502297529776891,0.8661333322525024,0.5760334134101868,0.3864924998283386,0.843999981880188,0.4854850172996521,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.16,124,normal,20,50,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1409,09/22/20-042145,09/22/20-042214,28.471051692962646,142,0.18295364376902581,0.9272000193595886,0.7846865057945251,0.7667741475701332,0.8456000089645386,0.5494864583015442,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,142,uniform,47,25,20,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1410,09/22/20-042214,09/22/20-042232,18.165892839431763,118,0.045469277861217655,0.8706666827201843,0.6062082648277283,0.04845286952704191,0.8551999926567078,0.5574264526367188,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.4,118,uniform,56,25,23,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1411,09/22/20-042232,09/22/20-042252,19.314677000045776,118,0.02442196720900635,0.9378666877746582,0.821476936340332,0.06137977421283722,0.8447999954223633,0.5149232149124146,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,118,uniform,74,55,23,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
1412,09/22/20-042252,09/22/20-042332,40.06124138832092,148,0.03699803523160517,0.8994666934013367,0.7113515138626099,0.057327520391903815,0.8528000116348267,0.5230309963226318,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,148,normal,83,25,35,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1413,09/22/20-042332,09/22/20-042351,18.80519676208496,124,0.3180917027592659,0.8682666420936584,0.6003462672233582,0.34672637277841567,0.8568000197410583,0.538636326789856,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.24,124,normal,92,25,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1414,09/22/20-042352,09/22/20-042415,23.36341118812561,136,0.04646260537207127,0.8669333457946777,0.5942075848579407,0.0501840958930552,0.853600025177002,0.5382238626480103,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.16,136,uniform,83,35,29,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1415,09/22/20-042415,09/22/20-042445,29.50681209564209,136,0.04229169685766101,0.8802666664123535,0.6298635601997375,0.04958216595649719,0.8560000061988831,0.5842021107673645,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,136,normal,83,25,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1416,09/22/20-042445,09/22/20-042511,26.09045672416687,112,0.04569416151195765,0.8690666556358337,0.570678174495697,0.049247979305684565,0.8528000116348267,0.5222674608230591,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.0,112,normal,20,30,20,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1417,09/22/20-042511,09/22/20-042537,25.642815589904785,148,0.03787739223241806,0.8994666934013367,0.7051745653152466,0.0523276988863945,0.8575999736785889,0.5797283053398132,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,148,normal,29,55,35,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1418,09/22/20-042537,09/22/20-042558,21.006052017211914,124,0.20434157383441925,0.9016000032424927,0.7184674739837646,0.6952377092838288,0.8424000144004822,0.5010080337524414,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.32,124,uniform,56,50,29,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
1419,09/22/20-042559,09/22/20-042617,18.176244020462036,100,0.043165928967297075,0.8778666853904724,0.6205654740333557,0.05017283309623599,0.8511999845504761,0.5441700220108032,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,100,normal,47,35,26,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1420,09/22/20-042617,09/22/20-042649,32.032487630844116,118,0.1520977725535631,0.9200000166893005,0.7643480896949768,1.0011529557704926,0.8407999873161316,0.4843372106552124,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.0,118,uniform,29,45,20,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
1421,09/22/20-042649,09/22/20-042714,24.099319458007812,136,0.013905436228951278,0.9682666659355164,0.9145248532295227,0.07052557960152626,0.8295999765396118,0.5077677369117737,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.16,136,normal,83,40,26,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
1422,09/22/20-042714,09/22/20-042733,19.232142448425293,106,0.2912343223889669,0.8781333565711975,0.6339540481567383,0.3588125330209732,0.8511999845504761,0.5603834390640259,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.0,106,normal,65,30,38,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
1423,09/22/20-042733,09/22/20-042751,17.704689979553223,100,0.0461829925229152,0.8682666420936584,0.586635947227478,0.048779193822294474,0.8575999736785889,0.5882819890975952,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,100,normal,56,35,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
